Estado_civil,Curso,Modalidad_asistencia,Nacionalidad,Cualificación_de_la_madre,Cualificación_del_padre,Desplazado,Necesidades_educativas_especiales,Deudor,Matrícula_al_día,Género,Titular_de_la_beca,Estudiante_internacional,Nota_primer_semestre,Nota_segundo_semestre,Tasa_de_desempleo,Rendimiento
Casado/a,Servicio Social,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Masculino,No,No,0.0,0.0,8.9,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,14.166666666666666,12.833333333333334,9.4,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Doctorado,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,12.166666666666666,12.0,12.4,Enrolled
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,10.8,11.0,13.9,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,13.0,0.0,7.6,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,No,Masculino,No,No,0.0,0.0,8.9,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Superior - Doctorado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,13.0,13.333333333333334,16.2,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Licenciatura ,Educación Superior - Grado,Si,No,Si,Si,Masculino,No,No,11.571428571428571,11.571428571428571,15.5,Dropout
Soltero/a,Servicio Social,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,Si,Si,No,Masculino,No,No,11.5,11.0,8.9,Dropout
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,11.0,10.75,9.4,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,17.11111111111111,15.571428571428571,13.9,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Superior - Licenciatura ,Educación Superior - Licenciatura ,Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Enrolled
Soltero/a,Turismo ,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Licenciatura ,No,No,No,Si,Masculino,Si,No,12.571428571428571,12.166666666666666,8.9,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,0.0,0.0,15.5,Dropout
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,Si,No,No,Si,Masculino,No,No,14.5,15.166666666666666,9.4,Graduate
Soltero/a,Turismo ,Matutino,Portugués,Educación Superior - Grado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,Si,No,13.5,12.333333333333334,12.4,Graduate
Soltero/a,Turismo ,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Grado,No,No,No,No,Masculino,No,No,11.2,10.0,9.4,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,10.666666666666666,12.25,7.6,Graduate
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,11.0,11.571428571428571,15.5,Enrolled
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,0.0,0.0,16.2,Dropout
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,Si,Femenino,No,No,10.0,0.0,9.4,Dropout
Soltero/a,Higiene Bucal,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,Si,No,Femenino,Si,No,12.36,12.0,8.9,Dropout
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,15.25,14.714285714285714,11.1,Graduate
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Educación Superior - Grado,Si,No,Si,No,Femenino,No,No,0.0,0.0,10.8,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,13.0,12.25,10.8,Dropout
Casado/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,13.81375,13.81375,9.4,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,Si,Si,Femenino,No,No,13.285714285714286,12.875,11.1,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,11.5,12.2,8.9,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,11.9625,13.044444444444444,13.9,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,13.683333333333332,13.116666666666667,11.1,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,14.985714285714286,14.985714285714286,12.7,Graduate
Casado/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,11.25,11.5,11.1,Enrolled
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,12.5,12.6,12.7,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,No,No,0.0,0.0,11.1,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,13.78,13.661,15.5,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,13.805,14.2725,15.5,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,13.8,12.6,10.8,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,12.666666666666666,12.0,7.6,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,14.424285714285714,13.9375,11.1,Graduate
Soltero/a,Servicio Social,Matutino,Portugués,Educación Superior - Grado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Femenino,Si,No,13.166666666666666,12.5,12.4,Graduate
divorciado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,10.666666666666666,10.4,12.7,Enrolled
Casado/a,Servicio Social,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,12.071428571428571,12.272727272727272,7.6,Graduate
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,10.25,12.0,13.9,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Femenino,Si,No,14.11,14.11,9.4,Graduate
Soltero/a,Educación Básica,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,12.4,10.666666666666666,10.8,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,No,Femenino,No,No,12.0,12.0,10.8,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Superior - Licenciatura ,Educación Superior - Grado,Si,No,No,Si,Femenino,Si,No,14.833333333333334,13.5,11.1,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,15.428571428571429,13.5,13.9,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,Si,No,11.6,11.4,16.2,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,14.166666666666666,14.0,16.2,Graduate
Soltero/a,Higiene Bucal,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,Si,No,9.8,0.0,12.7,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,Si,No,10.714285714285714,11.0,13.9,Graduate
Soltero/a,Equinocultura,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No sabe leer ni escribir,Si,No,No,Si,Femenino,Si,No,0.0,0.0,7.6,Dropout
Soltero/a,Equinocultura,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Grado,Si,No,Si,Si,Femenino,Si,No,12.333333333333334,13.0,13.9,Dropout
Soltero/a,Enfermería Veterinaria,Matutino,Brasileño,Educación Superior - Grado,Educación Superior - Grado,No,No,No,Si,Femenino,No,Si,13.0,12.25,11.1,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Curso de comercio general,Si,No,No,Si,Femenino,No,No,11.4,11.25,9.4,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,12.766666666666666,12.766666666666666,7.6,Graduate
Casado/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,No,No,Si,Si,Femenino,No,No,12.6,12.666666666666666,11.1,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Femenino,Si,No,13.0,13.4,11.1,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,14.316666666666668,14.316666666666668,7.6,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Superior - Licenciatura ,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,12.75,12.0,10.8,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,13.4,12.6,8.9,Graduate
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Otro - 11º Año de Escolaridad,Educación Superior - Doctorado,No,No,Si,No,Femenino,No,No,0.0,0.0,8.9,Dropout
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,Si,No,15.75,13.8,10.8,Graduate
Soltero/a,Educación Básica,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,12.4,11.0,12.7,Dropout
Soltero/a,Servicio Social,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,Si,No,11.5,12.333333333333334,12.4,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Superior - Grado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Femenino,No,No,13.4,14.0,9.4,Graduate
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Femenino,Si,No,11.666666666666666,11.8,12.7,Enrolled
Casado/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,No,No,0.0,0.0,13.9,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Desconocido,Carrera de especialización tecnológica,Si,No,No,Si,Femenino,No,No,13.285714285714286,11.6,9.4,Dropout
Casado/a,Turismo ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,Si,No,11.5,10.5,7.6,Dropout
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,Si,Femenino,Si,No,13.25,11.714285714285714,12.7,Graduate
divorciado/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,12.25,13.4,9.4,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,12.0,12.0,7.6,Enrolled
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,12.0,0.0,11.1,Dropout
unión de hecho/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,10.923076923076923,11.142857142857142,15.5,Graduate
Soltero/a,Tecnologías de Producción de Biocombustibles,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,No,Si,Femenino,No,No,12.0,11.0,11.1,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,13.714285714285714,14.4,11.1,Graduate
Soltero/a,Gerencia ,Matutino,Angoleño,Educación Superior - Grado,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,Si,10.0,13.0,7.6,Dropout
divorciado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,Si,No,10.333333333333334,11.5,16.2,Graduate
Soltero/a,Higiene Bucal,Matutino,Brasileño,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,Si,12.728571428571428,14.625,15.5,Graduate
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,No sabe leer ni escribir,Carrera de grado superior (1er ciclo),No,No,No,No,Femenino,No,No,13.333333333333334,12.875,10.8,Dropout
Casado/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,No,Si,Femenino,No,No,12.22222222222222,11.6,8.9,Enrolled
Soltero/a,Turismo ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior especializada,Si,No,No,Si,Femenino,Si,No,11.333333333333334,10.833333333333334,9.4,Graduate
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,Si,Masculino,No,No,11.0,12.0,7.6,Enrolled
divorciado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,13.8,13.8,12.7,Graduate
Soltero/a,Higiene Bucal,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,12.0,0.0,11.1,Dropout
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,No,No,No,No,Masculino,No,No,11.25,10.166666666666666,10.8,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,10.5,12.0,9.4,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,11.555555555555555,11.615384615384617,15.5,Graduate
Soltero/a,Servicio Social,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,14.0,0.0,16.2,Dropout
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,No,Masculino,No,No,13.0,0.0,15.5,Dropout
Soltero/a,Servicio Social,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,11.0,11.0,7.6,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Superior - Grado,Si,No,No,Si,Femenino,No,No,13.68142857142857,13.68142857142857,10.8,Enrolled
